date_time,year,jd,latitude,longitude,wind_max,hur_bear,hur_spd,site_bear,site_range,rmw,s_par,wind_dir,wind_spd,gust_spd,ef_sca
1935-09-05T06:00,1935,248.25,30.9,-83.1,33.4,18.578073931091,5.68518383269466,334.196161137168,637.847269287981,75,1.3,204.196161137168,10.3518958761889,15.5278438142833,-1
1935-09-05T07:00,1935,248.291666666667,31.0833333333333,-83,32.55,20.6512952731398,5.8707207544881,335.76145717658,651.866973093716,75,1.3,205.76145717658,9.94569527716571,14.9185429157486,-1
1935-09-05T08:00,1935,248.333333333333,31.2666666666667,-82.9,31.7,22.7245166151885,6.05625767628154,337.257427870203,666.372161068973,75,1.3,207.257427870203,9.54772729065129,14.3215909359769,-1
1935-09-05T09:00,1935,248.375,31.45,-82.8,30.85,24.7977379572373,6.24179459807498,338.686377253012,681.331142249484,75,1.3,208.686377253012,9.158429682538,13.737644523807,-1
1935-09-05T10:00,1935,248.416666666667,31.6333333333333,-82.7,30,24.7977379572373,6.24179459807498,340.050765356268,696.714012017283,75,1.3,210.050765356268,8.7619542440048,13.1429313660072,-1
1935-09-05T11:00,1935,248.458333333333,31.8166666666667,-82.6,29.15,26.7986508337619,6.50203412497727,341.353151524459,712.492649137477,75,1.3,211.353151524459,8.38639670307707,12.5795950546156,-1
1935-09-05T12:00,1935,248.5,32,-82.5,28.3,28.7995637102865,6.76227365187956,342.596147069668,728.640686016751,75,1.3,212.596147069668,8.02046919715908,12.0307037957386,-1
1935-09-05T13:00,1935,248.541666666667,32.2,-82.3333333333333,27.8666666666667,30.8004765868111,7.02251317878185,344.286199698108,745.069196478419,75,1.3,214.286199698108,7.77898442784556,11.6684766417683,-1
1935-09-05T14:00,1935,248.583333333333,32.4,-82.1666666666667,27.4333333333333,32.8013894633357,7.28275270568414,345.897804716167,762.153640903921,75,1.3,215.897804716167,7.54192002395434,11.3128800359315,-1
1935-09-05T15:00,1935,248.625,32.6,-82,27,34.8023023398603,7.54299223258643,347.433391129256,779.848938955876,75,1.3,217.433391129256,7.30977544707317,10.9646631706098,-1
1935-09-05T16:00,1935,248.666666666667,32.8,-81.8333333333333,26.5666666666667,34.8023023398603,7.54299223258643,348.895646380265,798.112516581321,75,1.3,218.895646380265,7.06730198784455,10.6009529817668,-1
1935-09-05T17:00,1935,248.708333333333,33,-81.6666666666667,26.1333333333333,36.087968953066,7.96206723915817,350.287433807891,816.904342454514,75,1.3,220.287433807891,6.83010689495045,10.2451603424257,-1
1935-09-05T18:00,1935,248.75,33.2,-81.5,25.7,37.3736355662717,8.38114224572992,351.611723205225,836.18691335237,75,1.3,221.611723205225,6.59866687287223,9.89800030930835,-1
